,index,n_N,perc_B,k,single,wL,lazy,A4,init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
1111,151,20,100%,1,False,0,False,True,True,37.38505505535532,3600.2430601119995,2239.0,5703.493134292048,2.282114028930664,3274.751221895218,5239.992123215228,5703.493134292048
1112,152,20,10.0%,1,False,50,False,False,False,0.002711844579157689,63.212987184524536,13492.0,1213.581174657138,,,,
1113,153,20,10.0%,1,False,50,False,False,True,15.539164498780735,3600.183694601059,10766.0,818.1820129300918,392.7197120189667,1.5292625427246094,790.0140769173438,831.9270286441739
1114,154,20,20.0%,1,False,50,False,False,False,0.0015741607200873814,28.562309980392456,2107.0,1250.3542369020906,,,,
1115,155,20,20.0%,1,False,50,False,False,True,27.88431645306877,3600.30910205841,3836.0,955.4393533792592,600.031553030014,3.939436197280884,972.8883613346304,1206.8169310981668
1116,156,20,50.0%,1,False,50,False,False,False,12.11294781371835,3600.3106310367584,193397.0,1510.082382242945,,,,
1117,157,20,50.0%,1,False,50,False,False,True,0.734490583450785,3600.509206533432,219726.0,2123.7928755501525,147.003741979599,1.4309815168380737,2249.486489378048,2134.0438066461006
1118,158,20,100%,1,False,50,False,True,False,0.008486165779952818,88.91266298294067,8884.0,1871.0721142788464,,,,
1119,159,20,100%,1,False,50,False,True,True,11.51016765630937,3600.224200963974,746.0,3663.492242328768,600.0232789516449,3.818411111831665,3547.2857664510257,4457.556181524398
1120,160,20,10.0%,10%,False,0,False,False,False,0.0007593683549687923,36.404459953308105,8411.0,402.63128864906525,,,,
1121,161,20,10.0%,10%,False,0,False,False,True,7.48064383919374,3600.5777139663696,117653.0,396.0929345765917,30.779337882995605,1.1557140350341797,400.36061998338846,400.3606244196021
1122,162,20,20.0%,10%,False,0,False,False,False,0.0007203699171198043,541.482959985733,191048.0,416.3573960989112,,,,
1123,163,20,20.0%,10%,False,0,False,False,True,5.63413860250203,3601.301945924759,41669.0,608.175955857916,409.9085268974304,3.8751161098480233,646.2981412640354,877.0885505147427
1124,164,20,50.0%,10%,False,0,False,False,False,1.96255133639009,3600.2765789031982,285130.0,417.605285581476,,,,
1125,165,20,50.0%,10%,False,0,False,False,True,0.7388608374203399,3600.4642131328583,308000.0,1685.4619414122783,11.89164900779724,1.199404001235962,1705.9326972615142,1705.9326972615142
1126,166,20,100%,10%,False,0,False,True,False,0.09432578364893,3600.6075551509857,1253577.0,469.2596023730093,,,,
1127,167,20,100%,10%,False,0,False,True,True,0.9172275150429701,3601.4079139232635,45856.0,3117.4867636545314,50.38265895843506,3.8476078510284415,3146.684496033841,3794.263038714902
1128,168,20,10.0%,10%,False,50,False,False,False,0.0008474310695318002,81.66811513900757,10893.0,942.55719911806,,,,
1129,169,20,10.0%,10%,False,50,False,False,True,3.78206954220797,3601.148863554001,575.0,2025.4246291391191,28.984108924865723,79.43411195278168,2138.473084357572,2057.9055390832928
1130,170,20,20.0%,10%,False,50,False,False,False,0.008283485760469644,717.5088028907776,137098.0,1012.2395483260984,,,,
1131,171,20,20.0%,10%,False,50,False,False,True,15.4637599715583,3602.0907900333405,1.0,2395.532719430465,242.9812109470368,824.0346581935883,2283.561851089138,2399.286769720667
1132,172,20,50.0%,10%,False,50,False,False,False,0.0180973011568,3600.2649030685425,1252834.0,1018.0320894828784,,,,
1133,173,20,50.0%,10%,False,50,False,False,True,5.7720169310235,3600.531038045883,2008.0,3881.1807330122456,29.383485794067383,198.8599500656128,3959.858184150929,3892.1375459697615
1134,174,20,100%,10%,False,50,False,True,False,0.008197875913804224,96.8314769268036,21772.0,1559.356483842083,,,,
1135,175,20,100%,10%,False,50,False,True,True,0.22804748733302,3617.4635858535767,336257.0,5211.819186125802,236.62084412574768,786.7974708080292,5239.992123215228,5331.327688926609
1136,176,20,10.0%,25%,False,0,False,False,False,0.004087823351502067,84.77331399917603,21210.0,189.57919812609987,,,,
1137,177,20,10.0%,25%,False,0,False,False,True,5.29109197181573,3600.555519461632,1.0,819.6526249931137,28.347256183624268,18.452796936035156,790.0140769173438,820.6073304009453
1138,178,20,20.0%,25%,False,0,False,False,False,0.0022714051325043046,143.58356595039368,38303.0,195.42379235170048,,,,
1139,179,20,20.0%,25%,False,0,False,False,True,46.47265643134426,3606.7000749111176,1.0,954.5104515505,243.65566301345825,123.97180604934692,960.5171165524412,960.5171165524412
1140,180,20,50.0%,25%,False,0,False,False,False,0.004880768107497552,3034.135246038437,396812.0,199.1901120963952,,,,
1141,181,20,50.0%,25%,False,0,False,False,True,1.09878642742803,3602.7249410152435,121016.0,2133.666438425122,28.88389801979065,18.628559470176697,2249.486489378048,2134.0438066461
1142,182,20,100%,25%,False,0,False,True,False,0.0016187815064343035,112.3495728969574,18734.0,317.6670449364225,,,,
1143,183,20,100%,25%,False,0,False,True,True,13.14677913158111,3610.203481197357,1.0,3515.8107569547747,239.0543777942657,124.34377312660216,3547.2857664510257,3547.2857664510257
1144,184,20,10.0%,25%,False,50,False,False,False,0.0022404394505176964,5.076745986938477,33.0,704.7955078663979,,,,
1145,185,20,10.0%,25%,False,50,False,False,True,7.77899277260921,3600.230238199234,2166.0,398.6710951016761,28.61499214172364,12.705079078674316,400.3606244196022,400.3606244196021
1146,186,20,20.0%,25%,False,50,False,False,False,0.007878181255803033,176.60970091819763,44806.0,739.2317185439044,,,,
1147,187,20,20.0%,25%,False,50,False,False,True,3.88115237265995,3607.553411006928,1.0,611.242098445661,237.8482451438904,125.3941969871521,646.2981412640354,646.2981412640352
1148,188,20,50.0%,25%,False,50,False,False,False,0.01660681587136,3600.253452062607,1060422.0,759.0452695759145,,,,
1149,189,20,50.0%,25%,False,50,False,False,True,0.57202977955185,3602.059457063675,231510.0,1688.711718377095,28.17181706428528,12.909811973571776,1705.932697261514,1705.9326972615142
1150,190,20,100%,25%,False,50,False,True,False,0.006054895543749728,89.13537502288818,15504.0,1330.071413689026,,,,
1151,191,20,100%,25%,False,50,False,True,True,1.14002314617456,3601.7566618919373,1.0,3125.2759497217994,232.14124011993408,123.3721969127655,3146.684496033841,3146.684496033841
1152,192,30,10.0%,1,True,0,False,False,False,5.11996796876474,3600.1831109523773,169888.0,1113.301645576209,,,,
1153,193,30,10.0%,1,True,0,False,False,True,49.04659716919437,3600.2588930130005,1610.5,2832.4340322360513,52.59905385971069,3.2106505632400513,2698.8555938421428,3142.8823147823186
1154,194,30,20.0%,1,True,0,False,False,False,10.08141224148687,3600.169679880142,153371.0,1172.6422573141265,,,,
1155,195,30,20.0%,1,True,0,False,False,True,56.83014594077187,3600.718482017517,26067.0,2808.941644189975,73.17456007003784,404.705931186676,2826.1967370493207,2394031851.865942
1156,196,30,50.0%,1,True,0,False,False,False,8.09495054824007,3600.4988191127777,177293.0,1157.209971404901,,,,
1157,197,30,50.0%,1,True,0,False,False,True,14.100770791857489,3600.393318176269,469.0,5528.434947717127,56.689329862594604,2.6913998126983643,5442.497495748548,5698.843183229359
1158,198,30,100%,1,True,0,False,True,False,6.21202174014472,3600.613296031952,255376.0,1186.1823488697069,,,,
1159,199,30,100%,1,True,0,False,True,True,40.864842674637394,3600.5781350135803,2157.0,8431.255104767564,57.75268793106079,928.5475399494172,7725.945598677249,1046194725.8594192
1160,200,30,10.0%,1,True,50,False,False,False,0.001549140096597505,2416.798961162567,277267.0,1989.0250873465568,,,,
1161,201,30,10.0%,1,True,50,False,False,True,,,,,600.0301711559296,,973.9769300662956,
1162,202,30,20.0%,1,True,50,False,False,False,1.17812512612402,3600.16757106781,191805.0,2102.375209202727,,,,
1163,203,30,20.0%,1,True,50,False,False,True,34.340259823152344,3600.324322938919,4553.0,1246.4494542045682,600.1195101737976,6.332131862640381,1245.335095206654,1425.3794756481302
1164,204,30,50.0%,1,True,50,False,False,False,,,,,,,,
1165,205,30,50.0%,1,True,50,False,False,True,1.1463226530388801,3601.0380280017853,150425.0,2793.389483816113,215.67519998550412,2.4395551681518555,2814.617288513892,2794.6344807387118
1166,206,30,100%,1,True,50,False,True,False,0.11780842592560999,3600.613102912903,327268.0,2921.747195133108,,,,
1167,207,30,100%,1,True,50,False,True,True,29.31653560782766,3600.336613893509,763.0,6239.250716783741,600.093985080719,290.3242769241333,4683.7158841775845,1968933711.0739584
1168,208,30,10.0%,10%,True,0,False,False,False,4.968887175082211,3600.1830060482025,199815.0,602.8327403441951,,,,
1169,209,30,10.0%,10%,True,0,False,False,True,6.518089479691146,3600.9261223475137,119141.0,481.2144812700454,59.96297001838684,2.9215686321258545,488.8990997864241,508.5069243124376
1170,210,30,20.0%,10%,True,0,False,False,False,55.09095180400079,3600.2643151283264,110492.0,1151.2925538388392,,,,
1171,211,30,20.0%,10%,True,0,False,False,True,6.60121139361788,3600.3711428642277,8534.0,700.497231491694,539.81431889534,241.8639109134674,710.1065129403098,2248222803.272126
1172,212,30,50.0%,10%,True,0,False,False,False,,,,,,,,
1173,213,30,50.0%,10%,True,0,False,False,True,0.7521157522994,3600.935038089752,233234.5,2259.8632932394103,43.04785919189453,3.0876179933547974,2274.680243529607,2260.253558273565
1174,214,30,100%,10%,True,0,False,True,False,3.55634951427686,3600.6315248012543,131212.0,653.837064199188,,,,
1175,215,30,100%,10%,True,0,False,True,True,0.41088319841366,3602.2851951122284,34094.0,4201.95884842799,230.6107280254364,6.6529741287231445,4224.221566320768,4884.840429294943
1176,216,30,10.0%,10%,True,50,False,False,False,0.0029379963318046758,1433.6399590969086,145636.0,1391.190114288346,,,,
1177,217,30,10.0%,10%,True,50,False,False,True,1.336573108271745,3600.803562641144,1.0,2772.366115876945,122.46057200431824,44.20756208896637,2698.855593842143,2772.366115876945
1178,218,30,20.0%,10%,True,50,False,False,False,35.84624544723406,3600.1631021499634,178462.0,2240.644745257712,,,,
1179,219,30,20.0%,10%,True,50,False,False,True,39.14261018542906,3607.1143106619515,1.0,3034.4380375551154,600.0,2941.6349716186523,,3034.4381182640536
1180,220,30,50.0%,10%,True,50,False,False,False,,,,,,,,
1181,221,30,50.0%,10%,True,50,False,False,True,0.56984554966184,3600.550096035004,579.0,5269.292933111422,103.279325902462,33.49879193305969,5304.561725326412,5270.066347004875
1182,222,30,100%,10%,True,50,False,True,False,1.18280003027158,3600.581854104996,70811.0,2185.314435276097,,,,
1183,223,30,100%,10%,True,50,False,True,True,18.129819480159842,3665.503861347834,1.0,7537.013492460427,600.0,2849.755356947581,,7539.131193226131
1184,224,30,10.0%,25%,True,0,False,False,False,46.46527652829715,3600.168482065201,203199.0,547.5609292896354,,,,
1185,225,30,10.0%,25%,True,0,False,False,True,10.86082014646958,3600.541568994522,1.0,945.0377725407304,101.20013445615768,50.07251501083374,920.3749345731759,945.9788494018114
1186,226,30,20.0%,25%,True,0,False,False,False,40.91016942795383,3600.2717611789703,164817.0,502.1237850250867,,,,
1187,227,30,20.0%,25%,True,0,False,False,True,48.40773315731711,3607.6993121504784,1.0,1122.5321038945485,600.0,2668.107437491417,,1132.5055779999066
1188,228,30,50.0%,25%,True,0,False,False,False,26.8810865527709,3600.331337213516,207464.0,380.20022905097375,,,,
1189,229,30,50.0%,25%,True,0,False,False,True,0.6845856825382299,3607.6658430099487,88930.0,2793.5457547137607,99.16147530078888,52.24217700958252,2811.92798239025,2794.6344807387118
1190,230,30,100%,25%,True,0,False,True,False,0.27239175178948,3600.456899166107,257252.0,441.58955435642,,,,
1191,231,30,100%,25%,True,0,False,True,True,12.07489849830474,3610.638960917791,1.0,4685.80414430532,600.0,2447.0482563177743,,4704.240491056599
1192,232,30,10.0%,25%,True,50,False,False,False,0.0003071090635799927,1473.8978679180143,233798.0,1073.285163754435,,,,
1193,233,30,10.0%,25%,True,50,False,False,True,4.575143057611423,3600.84366440773,993.3333333333334,478.21510141062754,98.1439825296402,45.99889945983887,475.5727781332091,479.25399630694045
1194,234,30,20.0%,25%,True,50,False,False,False,0.26770025999216,3600.153930902481,364065.0,1104.3997472212573,,,,
1195,235,30,20.0%,25%,True,50,False,False,True,44.77812137850014,3614.3358849287033,1.0,747.2884950077914,600.0,2202.2210977077484,,761.313139571122
1196,236,30,50.0%,25%,True,50,False,False,False,0.13161702066348,3600.355494976044,250274.0,1154.5968187648211,,,,
1197,237,30,50.0%,25%,True,50,False,False,True,0.07659326461365774,3261.386081457138,145879.5,2247.73011337562,100.1581779718399,51.145726442337036,2268.8063761064345,2260.253558273565
1198,238,30,100%,25%,True,50,False,True,False,0.05185820693286,3600.44810795784,472634.0,1941.5894458740795,,,,
1199,239,30,100%,25%,True,50,False,True,True,8.0816436174035,3624.1708922982216,1.0,4257.952474105547,600.0,2101.8971685171127,,4272.01024766921
1200,240,30,10.0%,1,False,0,False,False,False,1.9053430078955598,3600.146023035049,164140.0,1108.051557935545,,,,
1201,241,30,10.0%,1,False,0,False,False,True,,,,,,,,
1202,242,30,20.0%,1,False,0,False,False,False,5.50118923455796,3600.465405941009,84875.0,1133.0232381235328,,,,
1203,243,30,20.0%,1,False,0,False,False,True,,,,,,,,
1204,244,30,50.0%,1,False,0,False,False,False,,,,,,,,
1205,245,30,50.0%,1,False,0,False,False,True,,,,,,,,
1206,246,30,100%,1,False,0,False,True,False,5.64452209279346,3602.1010131835938,4206.0,1186.2350676776707,,,,
1207,247,30,100%,1,False,0,False,True,True,,,,,,,,
1208,248,30,10.0%,1,False,50,False,False,False,0.004378558144119253,1144.2709391117096,98462.0,1989.026139765707,,,,
1209,249,30,10.0%,1,False,50,False,False,True,,,,,,,,
1210,250,30,20.0%,1,False,50,False,False,False,0.03298707850995,3600.522307872772,127602.0,2089.9556348307133,,,,
1211,251,30,20.0%,1,False,50,False,False,True,,,,,,,,
1212,252,30,50.0%,1,False,50,False,False,False,,,,,,,,
1213,253,30,50.0%,1,False,50,False,False,True,,,,,,,,
1214,254,30,100%,1,False,50,False,True,False,0.04135087863621,3603.0131299495697,1670107.0,2921.747133545452,,,,
1215,255,30,100%,1,False,50,False,True,True,,,,,,,,
1216,256,30,10.0%,10%,False,0,False,False,False,0.0030841520999663062,3166.974149942398,249301.0,583.2026897002404,,,,
1217,257,30,10.0%,10%,False,0,False,False,True,,,,,,,,
1218,258,30,20.0%,10%,False,0,False,False,False,1.5390651372194202,3600.442575931549,71007.0,591.2960578673901,,,,
1219,259,30,20.0%,10%,False,0,False,False,True,,,,,,,,
1220,260,30,50.0%,10%,False,0,False,False,False,,,,,,,,
1221,261,30,50.0%,10%,False,0,False,False,True,,,,,,,,
1222,262,30,100%,10%,False,0,False,True,False,3.12081731261197,3601.4235229492188,3853.0,654.9890691213814,,,,
1223,263,30,100%,10%,False,0,False,True,True,,,,,,,,
1224,264,30,10.0%,10%,False,50,False,False,False,0.008438251134619667,2292.174399137497,135938.0,1391.190768174979,,,,
1225,265,30,10.0%,10%,False,50,False,False,True,,,,,,,,
1226,266,30,20.0%,10%,False,50,False,False,False,53.56619458544946,3600.614832878113,83149.0,3091.3572726642706,,,,
1227,267,30,20.0%,10%,False,50,False,False,True,,,,,,,,
1228,268,30,50.0%,10%,False,50,False,False,False,,,,,,,,
1229,269,30,50.0%,10%,False,50,False,False,True,,,,,,,,
1230,270,30,100%,10%,False,50,False,True,False,0.27211674738245,3602.920109987259,772048.0,2184.867045879005,,,,
1231,271,30,100%,10%,False,50,False,True,True,,,,,,,,
1232,272,30,10.0%,25%,False,0,False,False,False,0.0011948442221591902,1263.588975906372,134298.0,302.95203822572995,,,,
1233,273,30,10.0%,25%,False,0,False,False,True,,,,,,,,
1234,274,30,20.0%,25%,False,0,False,False,False,1.51143637218262,3600.4298329353333,167636.0,313.1327353143484,,,,
1235,275,30,20.0%,25%,False,0,False,False,True,,,,,,,,
1236,276,30,50.0%,25%,False,0,False,False,False,,,,,,,,
1237,277,30,50.0%,25%,False,0,False,False,True,,,,,,,,
1238,278,30,100%,25%,False,0,False,True,False,0.020622124208,3602.914827108383,992258.0,441.58949432546507,,,,
1239,279,30,100%,25%,False,0,False,True,True,,,,,,,,
1240,280,30,10.0%,25%,False,50,False,False,False,0.007823008178730401,1057.2094600200653,176178.0,1073.3109120559163,,,,
1241,281,30,10.0%,25%,False,50,False,False,True,,,,,,,,
1242,282,30,20.0%,25%,False,50,False,False,False,0.0019153855093668728,2341.830638885498,90498.0,1101.5072235533926,,,,
1243,283,30,20.0%,25%,False,50,False,False,True,,,,,,,,
1244,284,30,50.0%,25%,False,50,False,False,False,,,,,,,,
1245,285,30,50.0%,25%,False,50,False,False,True,,,,,,,,
1246,286,30,100%,25%,False,50,False,True,False,0.04917247892112,3603.08716917038,414368.0,1941.589541244452,,,,
1247,287,30,100%,25%,False,50,False,True,True,,,,,,,,
1248,288,50,10.0%,1,True,0,False,False,False,56.085766144665264,3600.319189786911,92823.0,3934.610972245653,,,,
1249,289,50,10.0%,1,True,0,False,False,True,,,,,,,,
1250,290,50,20.0%,1,True,0,False,False,False,76.1664598753247,3600.1036789417267,2283.0,5458.809223528508,,,,
1251,291,50,20.0%,1,True,0,False,False,True,,,,,,,,
1252,292,50,50.0%,1,True,0,False,False,False,,,,,,,,
1253,293,50,50.0%,1,True,0,False,False,True,,,,,,,,
1254,294,50,100%,1,True,0,False,True,False,18.22416416320741,3600.5540521144867,22506.0,2053.7838414738662,,,,
1255,295,50,100%,1,True,0,False,True,True,,,,,,,,
