,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
214,1,50,20,12,50,False,False,True,,,,,6.61904501914978,,3262.1964556432285,
215,1,50,41,12,50,False,False,True,,,,,43.49764394760132,,3178.837453471105,
217,1,80,125,1,50,False,True,True,0.0016305385867789,3602.817853212357,118878.0,10465.219460145938,5.161176919937134,68.74743890762329,10953.155101900078,10950.871951755484
221,1,80,12,1,50,False,False,True,,,,,12.263077020645142,,7316.314936582229,
222,1,80,31,1,50,False,False,True,,,,,4.587341070175171,,7162.016039711039,
223,1,80,62,1,50,False,False,True,,,,,11.460789918899536,,7466.944722304866,
225,1,80,125,8,50,False,True,True,0.1529013792484739,3600.3513679504395,7470.0,6008.974125927913,100.0235447883606,36.61701488494873,6111.572455164996,6089.829032805234
229,1,80,12,8,50,False,False,True,,,,,100.0129780769348,,5477.842306513203,
230,1,80,31,8,50,False,False,True,,,,,100.0211250782013,,5289.221378030084,
231,1,80,62,8,50,False,False,True,,,,,100.02803802490234,,5203.440545994332,
233,1,80,125,20,50,False,True,True,0.0146712620208836,3602.8497948646545,41706.0,4806.690123844177,100.02000212669373,32.71887993812561,4854.3519341059,4830.777527018678
237,1,80,12,20,50,False,False,True,,,,,0.4321298599243164,,5415.365704076365,
238,1,80,31,20,50,False,False,True,,,,,8.237184047698975,,5044.908758820973,
239,1,80,62,20,50,False,False,True,,,,,51.01026487350464,,4889.429919826366,
241,2,10,15,1,50,False,True,True,1.880652025921316e-05,2.5050320625305176,135.0,1019.3233194631435,0.0241098403930664,0.4825479984283447,1051.3675526307622,1039.5276152404494
245,2,10,1,1,50,False,False,True,1.1135877700703449e-05,1.584192991256714,1.0,715.324487261641,0.0044281482696533,0.1537199020385742,1368.5176903168322,1337.788796407431
246,2,10,3,1,50,False,False,True,3.836981315692728e-05,7.623975038528442,442.0,743.2611665111701,0.0091049671173095,0.3369679450988769,1144.6362930545993,1133.0198186430148
247,2,10,7,1,50,False,False,True,8.838018458936856e-05,69.41027188301086,9655.0,772.2847094792677,0.0191800594329834,17.843780994415283,1143.7427959458532,875.7934022684152
249,2,10,15,1,50,False,True,True,1.880652025921316e-05,2.53176498413086,135.0,1019.3233194631435,0.0239698886871337,0.4765570163726806,1051.3675526307622,1039.5276152404494
253,2,10,1,1,50,False,False,True,2.258971224519844e-06,3.21778416633606,439.0,716.5307428084253,0.0034561157226562,0.2195310592651367,1173.9196701030628,1154.8382663587352
254,2,10,3,1,50,False,False,True,7.776729888634551e-05,11.391934871673584,422.0,826.3035408635242,0.0074810981750488,6.28738808631897,1037.7683571606135,836.3968762352009
255,2,10,7,1,50,False,False,True,7.585381350689727e-05,72.05685186386108,11454.0,768.7264624200043,0.0167958736419677,0.92132306098938,1083.8846517400884,1071.7595325987663
257,2,10,15,2,50,False,True,True,4.364588535184549e-07,20.781157970428467,667.0,834.9237941448303,0.1810119152069091,0.4577078819274902,848.0209508540825,835.0837945096575
261,2,10,1,2,50,False,False,True,1.3439969005774354e-05,10.40157699584961,1845.0,497.0831889415258,0.0027539730072021,2.078916072845459,1127.9431929973605,523.7685064076288
262,2,10,3,2,50,False,False,True,3.594713607304478e-05,14.98552393913269,3026.0,508.9263184175976,0.0119569301605224,3.6833651065826416,1016.017632396996,583.5323414817914
263,2,10,7,2,50,False,False,True,2.2446392144378108e-05,43.97839093208313,6039.0,618.8663951883966,0.0393030643463134,0.7332749366760254,893.8372628528284,879.4593420285996
265,2,20,35,1,50,False,True,True,3.3130061242947375e-08,19.35326099395752,1878.0,1922.227382836232,0.150191068649292,2.587477922439575,2019.793241313032,1997.3728680887875
269,2,20,3,1,50,False,False,True,8.241415289350687e-05,30.73022413253784,1207.0,1173.4422176503272,0.0365629196166992,24.341563940048218,1785.135244901113,1403.267327765414
270,2,20,8,1,50,False,False,True,4.0501833815944943e-05,533.5153398513794,23579.0,1333.0160099146103,0.0642240047454834,,1764.029952802484,
